,Caminho,Algoritmo,Tempo,Classe
6551,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7009.png,Resnet50,0.2260015,Negative for intraepithelial lesion
6552,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7010.png,SVM,0.0399994,Negative for intraepithelial lesion
6553,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7010.png,Resnet50,0.2310038,Negative for intraepithelial lesion
6554,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7011.png,SVM,0.038998,Negative for intraepithelial lesion
6555,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7011.png,Resnet50,0.2330037,Negative for intraepithelial lesion
6556,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7012.png,SVM,0.0400074,Negative for intraepithelial lesion
6557,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7012.png,Resnet50,0.2379934,Negative for intraepithelial lesion
6558,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7013.png,SVM,0.0389953,Negative for intraepithelial lesion
6559,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7013.png,Resnet50,0.24,Negative for intraepithelial lesion
6560,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7014.png,SVM,0.0450063,Negative for intraepithelial lesion
6561,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7014.png,Resnet50,0.2279983,Negative for intraepithelial lesion
6562,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7015.png,SVM,0.036999,Negative for intraepithelial lesion
6563,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7015.png,Resnet50,0.2270007,Negative for intraepithelial lesion
6564,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7016.png,SVM,0.039001,Negative for intraepithelial lesion
6565,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7016.png,Resnet50,0.2210146,Negative for intraepithelial lesion
6566,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7017.png,SVM,0.036004,Negative for intraepithelial lesion
6567,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7017.png,Resnet50,0.2269978,Negative for intraepithelial lesion
6568,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7018.png,SVM,0.0370045,Negative for intraepithelial lesion
6569,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7018.png,Resnet50,0.230995,Negative for intraepithelial lesion
6570,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7019.png,SVM,0.0389989,Negative for intraepithelial lesion
6571,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7019.png,Resnet50,0.2280026,Negative for intraepithelial lesion
6572,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7020.png,SVM,0.0399976,Negative for intraepithelial lesion
6573,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7020.png,Resnet50,0.2330077,Negative for intraepithelial lesion
6574,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7021.png,SVM,0.0389973,Negative for intraepithelial lesion
6575,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7021.png,Resnet50,0.2420013,Negative for intraepithelial lesion
6576,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7022.png,SVM,0.0370019,Negative for intraepithelial lesion
6577,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7022.png,Resnet50,0.2340011,Negative for intraepithelial lesion
6578,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7023.png,SVM,0.0410002,Negative for intraepithelial lesion
6579,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7023.png,Resnet50,0.2460022,Negative for intraepithelial lesion
6580,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7024.png,SVM,0.0499969,Negative for intraepithelial lesion
6581,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7024.png,Resnet50,0.3059994,Negative for intraepithelial lesion
6582,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7025.png,SVM,0.0450063,Negative for intraepithelial lesion
6583,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7025.png,Resnet50,0.2289945,Negative for intraepithelial lesion
6584,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7026.png,SVM,0.0370047,Negative for intraepithelial lesion
6585,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7026.png,Resnet50,0.2219995,Negative for intraepithelial lesion
6586,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7027.png,SVM,0.0400023,Negative for intraepithelial lesion
6587,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7027.png,Resnet50,0.2309992,Negative for intraepithelial lesion
6588,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7028.png,SVM,0.0400022,Negative for intraepithelial lesion
6589,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7028.png,Resnet50,0.2340034,Negative for intraepithelial lesion
6590,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7029.png,SVM,0.0380167,Negative for intraepithelial lesion
6591,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7029.png,Resnet50,0.2319862,Negative for intraepithelial lesion
6592,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7030.png,SVM,0.039001,Negative for intraepithelial lesion
6593,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7030.png,Resnet50,0.229999,Negative for intraepithelial lesion
6594,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7031.png,SVM,0.0410031,Negative for intraepithelial lesion
6595,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7031.png,Resnet50,0.3,Negative for intraepithelial lesion
6596,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7032.png,SVM,0.0490022,Negative for intraepithelial lesion
6597,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7032.png,Resnet50,0.2730087,Negative for intraepithelial lesion
6598,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7033.png,SVM,0.0420033,Negative for intraepithelial lesion
6599,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7033.png,Resnet50,0.2929977,Negative for intraepithelial lesion
6600,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7034.png,SVM,0.0489973,Negative for intraepithelial lesion
6601,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7034.png,Resnet50,0.2680018,Negative for intraepithelial lesion
6602,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7035.png,SVM,0.0409864,Negative for intraepithelial lesion
6603,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7035.png,Resnet50,0.2530042,Negative for intraepithelial lesion
6604,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7036.png,SVM,0.0400039,Negative for intraepithelial lesion
6605,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7036.png,Resnet50,0.2229982,Negative for intraepithelial lesion
6606,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7037.png,SVM,0.0390042,Negative for intraepithelial lesion
6607,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7037.png,Resnet50,0.2129978,Negative for intraepithelial lesion
6608,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7038.png,SVM,0.032006,Negative for intraepithelial lesion
6609,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7038.png,Resnet50,0.2209986,Negative for intraepithelial lesion
6610,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7039.png,SVM,0.0350041,Negative for intraepithelial lesion
6611,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7039.png,Resnet50,0.2570005,Negative for intraepithelial lesion
6612,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7040.png,SVM,0.0469995,Negative for intraepithelial lesion
6613,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7040.png,Resnet50,0.2939993,Negative for intraepithelial lesion
6614,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7041.png,SVM,0.044998,Negative for intraepithelial lesion
6615,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7041.png,Resnet50,0.2539984,Negative for intraepithelial lesion
6616,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7042.png,SVM,0.0410035,Negative for intraepithelial lesion
6617,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7042.png,Resnet50,0.217994,Negative for intraepithelial lesion
6618,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7043.png,SVM,0.0419984,Negative for intraepithelial lesion
6619,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7043.png,Resnet50,0.2390011,Negative for intraepithelial lesion
6620,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7044.png,SVM,0.0380057,Negative for intraepithelial lesion
6621,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7044.png,Resnet50,0.2420041,Negative for intraepithelial lesion
6622,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7045.png,SVM,0.0459981,Negative for intraepithelial lesion
6623,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7045.png,Resnet50,0.2380033,Negative for intraepithelial lesion
6624,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7046.png,SVM,0.0389899,Negative for intraepithelial lesion
6625,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7046.png,Resnet50,0.2700002,Negative for intraepithelial lesion
6626,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7047.png,SVM,0.0389977,Negative for intraepithelial lesion
6627,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\7047.png,Resnet50,0.2339989,Negative for intraepithelial lesion
